,img_url,,,,,,,,,
1789,manoban-lisa-medium.jpg,,https://www.famousbirthdays.com/thumbnails/manoban-lisa-medium.jpg,"
5


Gigi","Hadid,","27

Model

",,,,
1790,pontiacmadeddg-medium.jpg,,https://www.famousbirthdays.com/thumbnails/pontiacmadeddg-medium.jpg,"
6


Melanie","Martinez,","27

Pop","Singer

",,,
1791,thorne-bella-medium.jpg,,https://www.famousbirthdays.com/thumbnails/thorne-bella-medium.jpg,"
7


Jimin,","27

Pop","Singer

",,,,
1792,apa-kj-medium.jpg,,https://www.famousbirthdays.com/thumbnails/apa-kj-medium.jpg,"
8


Doja","Cat,","27

Rapper

",,,,
1793,g-becky-medium.jpg,,https://www.famousbirthdays.com/thumbnails/g-becky-medium.jpg,"
9


Dua","Lipa,","27

Pop","Singer

",,,
1794,husband-corpse-medium.jpg,,https://www.famousbirthdays.com/thumbnails/husband-corpse-medium.jpg,"
10


Lil",Uzi,"Vert,","27

Rapper

",,,
1795,unspeakablegaming-medium.jpg,,https://www.famousbirthdays.com/thumbnails/unspeakablegaming-medium.jpg,"
11


Ross","Lynch,","27

Pop","Singer

",,,
1796,park-roseanne-medium.jpg,,https://www.famousbirthdays.com/thumbnails/park-roseanne-medium.jpg,"
12


ItsFunneh,","27

YouTube","Star

",,,,
1797,olsen-chris-medium.jpg,,https://www.famousbirthdays.com/thumbnails/olsen-chris-medium.jpg,"
13


Megan",Thee,"Stallion,","27

Rapper

",,,
1798,elordi-jacob-medium.jpg,,https://www.famousbirthdays.com/thumbnails/elordi-jacob-medium.jpg,"
14


Post","Malone,","27

Rapper

",,,,
1799,infinite-lists-medium.jpg,,https://www.famousbirthdays.com/thumbnails/infinite-lists-medium.jpg,"
15


Kian","Lawley,","27

YouTube","Star

",,,
1800,biles-simone-medium.jpg,,https://www.famousbirthdays.com/thumbnails/biles-simone-medium.jpg,"
16


Jisoo,","28

Pop","Singer

",,,,
1801,raines-biannca-medium.jpg,,https://www.famousbirthdays.com/thumbnails/raines-biannca-medium.jpg,"
17


Queen","Naija,","27

R&B","Singer

",,,
1802,betzing-katie-medium.jpg,,https://www.famousbirthdays.com/thumbnails/betzing-katie-medium.jpg,"
18


Rachel","Levin,","27

YouTube","Star

",,,
1803,black-kodak-medium.jpg,,https://www.famousbirthdays.com/thumbnails/black-kodak-medium.jpg,"
19


Natalia","Dyer,","28

TV","Actress

",,,
1804,fiennes-tiffin-hero-medium.jpg,,https://www.famousbirthdays.com/thumbnails/fiennes-tiffin-hero-medium.jpg,"
20


Niki","Demartino,","27

YouTube","Star

",,,
1805,espinosa-matthew-medium.jpg,,https://www.famousbirthdays.com/thumbnails/espinosa-matthew-medium.jpg,"
21


Matt","Rife,","27

Comedian

",,,,
1806,kreekcraft-medium.jpg,,https://www.famousbirthdays.com/thumbnails/kreekcraft-medium.jpg,"
22


Laura","Marano,","27

TV","Actress

",,,
1807,cookieswirlc-medium.jpg,,https://www.famousbirthdays.com/thumbnails/cookieswirlc-medium.jpg,"
23


Troye","Sivan,","27

Pop","Singer

",,,
1808,lil-yachty-medium.jpg,,https://www.famousbirthdays.com/thumbnails/lil-yachty-medium.jpg,"
24


Patrick",Mahomes,"II,","27

Football","Player

",,
1809,kosarin-kira-medium.jpg,,https://www.famousbirthdays.com/thumbnails/kosarin-kira-medium.jpg,"
25


A",Boogie,wit,da,"Hoodie,","27

Rapper

",
1810,holt-olivia-medium.jpg,,https://www.famousbirthdays.com/thumbnails/holt-olivia-medium.jpg,"
26


Kehlani,","27

R&B","Singer

",,,,
1811,lomeli-ivanita-medium.jpg,,https://www.famousbirthdays.com/thumbnails/lomeli-ivanita-medium.jpg,"
27


BadBoyHalo,","27

YouTube","Star

",,,,
1812,chan-bang-medium.jpg,,https://www.famousbirthdays.com/thumbnails/chan-bang-medium.jpg,"
28


Gabi","DeMartino,","27

YouTube","Star

",,,
1813,animations-jaiden-medium.jpg,,https://www.famousbirthdays.com/thumbnails/animations-jaiden-medium.jpg,"
29


FlightReacts,","27

YouTube","Star

",,,,
1814,larsson-zara-medium.jpg,,https://www.famousbirthdays.com/thumbnails/larsson-zara-medium.jpg,"
30


Twaimz,","27

YouTube","Star

",,,,
1815,yungblud-medium.jpg,,https://www.famousbirthdays.com/thumbnails/yungblud-medium.jpg,"
31


Corey","Scherer,","27

Dancer

",,,,
1816,nunn-immy-medium.jpg,,https://www.famousbirthdays.com/thumbnails/nunn-immy-medium.jpg,"
32


Darius","Dobre,","27

YouTube","Star

",,,
1817,moretz-chloe-medium.jpg,,https://www.famousbirthdays.com/thumbnails/moretz-chloe-medium.jpg,"
33


Corinna","Kopf,","27

Instagram","Star

",,,
1818,wyatt-nate-medium.jpg,,https://www.famousbirthdays.com/thumbnails/wyatt-nate-medium.jpg,"
34


Vikram","Barn,","27

YouTube","Star

",,,
1819,stassiebaby-medium.jpg,,https://www.famousbirthdays.com/thumbnails/stassiebaby-medium.jpg,"
35


Brawadis,","27

YouTube","Star

",,,,
1820,sweeney-sydney-medium.jpg,,https://www.famousbirthdays.com/thumbnails/sweeney-sydney-medium.jpg,"
36


Bethany","Mota,","27

YouTube","Star

",,,
1821,temple-josh-medium.jpg,,https://www.famousbirthdays.com/thumbnails/temple-josh-medium.jpg,"
37


Ethan","Payne,","27

YouTube","Star

",,,
1822,warren-armon-medium.jpg,,https://www.famousbirthdays.com/thumbnails/warren-armon-medium.jpg,"
38


Brennen","Taylor,","27

YouTube","Star

",,,
1823,wilson-gabi-medium.jpg,,https://www.famousbirthdays.com/thumbnails/wilson-gabi-medium.jpg,"
39


Nick","Crompton,","27

Instagram","Star

",,,
1824,mr-beast-medium.jpg,,https://www.famousbirthdays.com/thumbnails/mr-beast-medium.jpg,"
40


Michael","Clifford,","27

Guitarist

",,,,
1825,rivera-brent-medium.jpg,,https://www.famousbirthdays.com/thumbnails/rivera-brent-medium.jpg,"
41


Lachlan,","27

YouTube","Star

",,,,
1826,xxxtentacion-medium.jpg,,https://www.famousbirthdays.com/thumbnails/xxxtentacion-medium.jpg,"
42


MeganPlays,","27

YouTube","Star

",,,,
1827,mendes-shawn-medium.jpg,,https://www.famousbirthdays.com/thumbnails/mendes-shawn-medium.jpg,"
43


Adam","McArthur,","27

YouTube","Star

",,,
1828,mbapp---kylian-medium.jpg,,https://www.famousbirthdays.com/thumbnails/mbapp---kylian-medium.jpg,"
44


Paige","Danielle,","27

YouTube","Star

",,,
1829,juice-wrld-medium.jpg,,https://www.famousbirthdays.com/thumbnails/juice-wrld-medium.jpg,"
45


Nick","Bean,","27

YouTube","Star

",,,
1830,list-peyton-medium.jpg,,https://www.famousbirthdays.com/thumbnails/list-peyton-medium.jpg,"
46


Josh","Brueckner,","27

MMA","Fighter

",,,
1831,merritt-larry-medium.jpg,,https://www.famousbirthdays.com/thumbnails/merritt-larry-medium.jpg,"
47


Corey",La,Barrie,"(1995-2020)

YouTube","Star

",,
1832,mongeau-tana-medium.jpg,,https://www.famousbirthdays.com/thumbnails/mongeau-tana-medium.jpg,"
48


Chief","Keef,","27

Rapper

",,,,
1836,besson-corbyn-medium.jpg,,https://www.famousbirthdays.com/thumbnails/besson-corbyn-medium.jpg,"
1


Tom","Holland,","26

Movie","Actor

",,,
1837,gentry-antonia-medium.jpg,,https://www.famousbirthdays.com/thumbnails/gentry-antonia-medium.jpg,"
2


Zendaya,","26

TV","Actress

",,,,
1838,mallard-felix-medium.jpg,,https://www.famousbirthdays.com/thumbnails/mallard-felix-medium.jpg,"
3


David","Dobrik,","26

YouTube","Star

",,,
1839,marais-jonah-medium.jpg,,https://www.famousbirthdays.com/thumbnails/marais-jonah-medium.jpg,"
4


Dove","Cameron,","26

TV","Actress

",,,
1840,smith-jaden-medium.jpg,,https://www.famousbirthdays.com/thumbnails/smith-jaden-medium.jpg,"
5


Lele","Pons,","26

YouTube","Star

",,,
1841,pankow-rudy-medium.jpg,,https://www.famousbirthdays.com/thumbnails/pankow-rudy-medium.jpg,"
6


RiceGum,","26

YouTube","Star

",,,,
1842,mulatto-miss-medium.jpg,,https://www.famousbirthdays.com/thumbnails/mulatto-miss-medium.jpg,"
7


Liza","Koshy,","26

YouTube","Star

",,,
1843,trahan-ryan-medium.jpg,,https://www.famousbirthdays.com/thumbnails/trahan-ryan-medium.jpg,"
8


FaZe","Rug,","26

YouTube","Star

",,,
1844,petrou-thomas-medium.jpg,,https://www.famousbirthdays.com/thumbnails/petrou-thomas-medium.jpg,"
9


GeorgeNotFound,","26

YouTube","Star

",,,,
1845,rock-bretman-medium.jpg,,https://www.famousbirthdays.com/thumbnails/rock-bretman-medium.jpg,"
10


Lil",Peep,"(1996-2017)

Rapper

",,,,
1846,gray-conan-medium.jpg,,https://www.famousbirthdays.com/thumbnails/gray-conan-medium.jpg,"
11


Alissa","Violet,","26

Instagram","Star

",,,
1847,iamsanna-medium.jpg,,https://www.famousbirthdays.com/thumbnails/iamsanna-medium.jpg,"
12


Cole","LaBrant,","26

YouTube","Star

",,,
1848,background: url(https://www.famousbirthdays.com/faces/large-default.jpg,,https://www.famousbirthdays.com/thumbnails/background: url(https://www.famousbirthdays.com/faces/large-default.jpg,"
13


6IX9INE,","26

Rapper

",,,,,
1849,mcclain-china-medium.jpg,,https://www.famousbirthdays.com/thumbnails/mcclain-china-medium.jpg,"
14


Wilbur","Soot,","26

Twitch","Star

",,,
1850,hallow-chandler-medium.jpg,,https://www.famousbirthdays.com/thumbnails/hallow-chandler-medium.jpg,"
15


Sam","Golbach,","26

Instagram","Star

",,,
1851,douglas-actress-katie-medium.jpg,,https://www.famousbirthdays.com/thumbnails/douglas-actress-katie-medium.jpg,"
16


Lili","Reinhart,","26

TV","Actress

",,,
1852,webber-jake-vinestar-medium.jpg,,https://www.famousbirthdays.com/thumbnails/webber-jake-vinestar-medium.jpg,"
17


Hailey","Bieber,","26

Model

",,,,
1853,thurman-hawke-maya-medium.jpg,,https://www.famousbirthdays.com/thumbnails/thurman-hawke-maya-medium.jpg,"
18


Funny","Mike,","26

Comedian

",,,,
1854,swilley-andre-medium.jpg,,https://www.famousbirthdays.com/thumbnails/swilley-andre-medium.jpg,"
19


Bella","Hadid,","26

Model

",,,,
1855,background: url(https://www.famousbirthdays.com/faces/large-default.jpg,,https://www.famousbirthdays.com/thumbnails/background: url(https://www.famousbirthdays.com/faces/large-default.jpg,"
20


Nikita","Dragun,","26

TikTok","Star

",,,
1856,harlow-jack-medium.jpg,,https://www.famousbirthdays.com/thumbnails/harlow-jack-medium.jpg,"
21


Collins","Key,","26

Magician

",,,,
1857,tfue-medium.jpg,,https://www.famousbirthdays.com/thumbnails/tfue-medium.jpg,"
22


Noah","Centineo,","26

TV","Actor

",,,
1858,berelc-paris-medium.jpg,,https://www.famousbirthdays.com/thumbnails/berelc-paris-medium.jpg,"
23


Jennie","Kim,","26

Pop","Singer

",,,
1859,underhill-jesse-medium.jpg,,https://www.famousbirthdays.com/thumbnails/underhill-jesse-medium.jpg,"
24


Sommer","Ray,","26

Instagram","Star

",,,
1860,buchanan-tanner-medium.jpg,,https://www.famousbirthdays.com/thumbnails/buchanan-tanner-medium.jpg,"
25


Playboi","Carti,","26

Rapper

",,,,
1861,meyer-peyton-medium.jpg,,https://www.famousbirthdays.com/thumbnails/meyer-peyton-medium.jpg,"
26


w2s,","26

YouTube","Star

",,,,
1862,pokediger1-medium.jpg,,https://www.famousbirthdays.com/thumbnails/pokediger1-medium.jpg,"
27


Veronica","Merrell-Burriss,","26

YouTube","Star

",,,
1863,croes-jayden-medium.jpg,,https://www.famousbirthdays.com/thumbnails/croes-jayden-medium.jpg,"
28


Tal","Fishman,","26

YouTube","Star

",,,
1864,kimberly-cindy-medium.jpg,,https://www.famousbirthdays.com/thumbnails/kimberly-cindy-medium.jpg,"
29


TheOdd1sOut,","26

YouTube","Star

",,,,
1865,carpenter-aaron-medium.jpg,,https://www.famousbirthdays.com/thumbnails/carpenter-aaron-medium.jpg,"
30


Vanessa","Merrell,","26

YouTube","Star

",,,
1866,lacy-steve-musicproducer-medium.jpg,,https://www.famousbirthdays.com/thumbnails/lacy-steve-musicproducer-medium.jpg,"
31


Hailee","Steinfeld,","26

Movie","Actress

",,,
1867,gray-maddie-tiktokstar-medium.jpg,,https://www.famousbirthdays.com/thumbnails/gray-maddie-tiktokstar-medium.jpg,"
32


Pokimane,","26

Twitch","Star

",,,,
1868,draconitedragon-medium.jpg,,https://www.famousbirthdays.com/thumbnails/draconitedragon-medium.jpg,"
33


Luke","Hemmings,","26

Pop","Singer

",,,
1869,khalid-medium.jpg,,https://www.famousbirthdays.com/thumbnails/khalid-medium.jpg,"
34


Jack","Gilinsky,","26

Pop","Singer

",,,
1870,waisglass-sara-medium.jpg,,https://www.famousbirthdays.com/thumbnails/waisglass-sara-medium.jpg,"
35


DenisDailyYT,","26

YouTube","Star

",,,,
1871,lindemann-maggie-medium.jpg,,https://www.famousbirthdays.com/thumbnails/lindemann-maggie-medium.jpg,"
36


Chance","Sutton,","26

YouTube","Star

",,,
1872,charles-james-medium.jpg,,https://www.famousbirthdays.com/thumbnails/charles-james-medium.jpg,"
37


Florence","Pugh,","27

Movie","Actress

",,,
1873,hall-bryce-medium.jpg,,https://www.famousbirthdays.com/thumbnails/hall-bryce-medium.jpg,"
38


Juanpa","Zurita,","26

YouTube","Star

",,,
1874,lopez-tony-medium.jpg,,https://www.famousbirthdays.com/thumbnails/lopez-tony-medium.jpg,"
39


JaxWritesSongs,","26

TikTok","Star

",,,,
1875,nba-youngboy-medium.jpg,,https://www.famousbirthdays.com/thumbnails/nba-youngboy-medium.jpg,"
40


Kelianne","Stankus,","26

Gymnast

",,,,
1876,dream-medium.jpg,,https://www.famousbirthdays.com/thumbnails/dream-medium.jpg,"
41


Jelly,","26

YouTube","Star

",,,,
1877,beer-madison-medium.jpg,,https://www.famousbirthdays.com/thumbnails/beer-madison-medium.jpg,"
42


WillNE,","26

YouTube","Star

",,,,
1878,carpenter-sabrina-medium.jpg,,https://www.famousbirthdays.com/thumbnails/carpenter-sabrina-medium.jpg,"
43


Kris","Collins,","26

TikTok","Star

",,,
1879,dolan-grayson-medium.jpg,,https://www.famousbirthdays.com/thumbnails/dolan-grayson-medium.jpg,"
44


Lance","Stewart,","26

YouTube","Star

",,,
1880,dolan-ethan-medium.jpg,,https://www.famousbirthdays.com/thumbnails/dolan-ethan-medium.jpg,"
45


Austin","Mahone,","26

Pop","Singer

",,,
1881,brooks-tessa-medium.jpg,,https://www.famousbirthdays.com/thumbnails/brooks-tessa-medium.jpg,"
46


Abbie","Herbert,","26

TikTok","Star

",,,
1882,lil-nas-x-medium.jpg,,https://www.famousbirthdays.com/thumbnails/lil-nas-x-medium.jpg,"
47


JackSucksAtLife,","26

YouTube","Star

",,,,
1883,jacobs-karl-medium.jpg,,https://www.famousbirthdays.com/thumbnails/jacobs-karl-medium.jpg,"
48


Chris",the,Meme,"God,","26

YouTube","Star

",
1887,boyce-cameron-medium.jpg,,https://www.famousbirthdays.com/thumbnails/boyce-cameron-medium.jpg,"
1


Kylie","Jenner,","25

Reality","Star

",,,
1888,seavey-daniel-medium.jpg,,https://www.famousbirthdays.com/thumbnails/seavey-daniel-medium.jpg,"
2


Jake","Paul,","25

YouTube","Star

",,,
1889,wodzynski-pierson-medium.jpg,,https://www.famousbirthdays.com/thumbnails/wodzynski-pierson-medium.jpg,"
3


Jungkook,","25

Pop","Singer

",,,,
1890,johnson-griffin-medium.jpg,,https://www.famousbirthdays.com/thumbnails/johnson-griffin-medium.jpg,"
4


Tayler","Holder,","25

TikTok","Star

",,,
1891,fox-tanner-medium.jpg,,https://www.famousbirthdays.com/thumbnails/fox-tanner-medium.jpg,"
5


Camila","Cabello,","25

Pop","Singer

",,,
1892,pop-smoke-medium.jpg,,https://www.famousbirthdays.com/thumbnails/pop-smoke-medium.jpg,"
6


Colby","Brock,","26

Instagram","Star

",,,
1893,simmons-sora-medium.jpg,,https://www.famousbirthdays.com/thumbnails/simmons-sora-medium.jpg,"
7


Flamingo,","25

YouTube","Star

",,,,
1894,hjevelyn-medium.jpg,,https://www.famousbirthdays.com/thumbnails/hjevelyn-medium.jpg,"
8


Bella","Poarch,","25

TikTok","Star

",,,
1895,benoftheweek-medium.jpg,,https://www.famousbirthdays.com/thumbnails/benoftheweek-medium.jpg,"
9


Ondreaz","Lopez,","25

TikTok","Star

",,,
1896,polo-g-medium.jpg,,https://www.famousbirthdays.com/thumbnails/polo-g-medium.jpg,"
10


Madelyn","Cline,","25

TV","Actress

",,,
1897,cantwell-harvey-medium.jpg,,https://www.famousbirthdays.com/thumbnails/cantwell-harvey-medium.jpg,"
11


Lexi","Hensler,","25

YouTube","Star

",,,
1898,king-joey-medium.jpg,,https://www.famousbirthdays.com/thumbnails/king-joey-medium.jpg,"
12


Blueface,","25

Rapper

",,,,,
1899,hancher-kristen-medium.jpg,,https://www.famousbirthdays.com/thumbnails/hancher-kristen-medium.jpg,"
13


Nash","Grier,","25

Movie","Actor

",,,
1900,nelson-kassadee-medium.jpg,,https://www.famousbirthdays.com/thumbnails/nelson-kassadee-medium.jpg,"
14


Lalisa","Manoban,","25

Rapper

",,,,
1901,dobre-marcus-medium.jpg,,https://www.famousbirthdays.com/thumbnails/dobre-marcus-medium.jpg,"
15


DDG,","25

Rapper

",,,,,
1902,f--lix-jo--o-medium.jpg,,https://www.famousbirthdays.com/thumbnails/f--lix-jo--o-medium.jpg,"
16


Bella","Thorne,","25

TV","Actress

",,,
1903,ynw-melly-medium.jpg,,https://www.famousbirthdays.com/thumbnails/ynw-melly-medium.jpg,"
17


KJ","Apa,","25

TV","Actor

",,,
1904,trippie-redd-medium.jpg,,https://www.famousbirthdays.com/thumbnails/trippie-redd-medium.jpg,"
18


Becky","G,","25

Pop","Singer

",,,
1905,hsieh-zach-medium.jpg,,https://www.famousbirthdays.com/thumbnails/hsieh-zach-medium.jpg,"
19


Corpse","Husband,","25

YouTube","Star

",,,
1906,mart--nez-emilio-medium.jpg,,https://www.famousbirthdays.com/thumbnails/mart--nez-emilio-medium.jpg,"
20


UnspeakableGaming,","25

YouTube","Star

",,,,
1907,morant-ja-medium.jpg,,https://www.famousbirthdays.com/thumbnails/morant-ja-medium.jpg,"
21


Roseanne","Park,","25

Pop","Singer

",,,
1908,roman-juwany-medium.jpg,,https://www.famousbirthdays.com/thumbnails/roman-juwany-medium.jpg,"
22


Chris","Olsen,","25

TikTok","Star

",,,
1909,mcknight-bailey-medium.jpg,,https://www.famousbirthdays.com/thumbnails/mcknight-bailey-medium.jpg,"
23


Jacob","Elordi,","25

Movie","Actor

",,,
1910,selman-mario-medium.jpg,,https://www.famousbirthdays.com/thumbnails/selman-mario-medium.jpg,"
24


Infinite,","25

YouTube","Star

",,,,
1911,mart--nez-iv--n-medium.jpg,,https://www.famousbirthdays.com/thumbnails/mart--nez-iv--n-medium.jpg,"
25


Simone","Biles,","25

Gymnast

",,,,
1912,rod-wave-medium.jpg,,https://www.famousbirthdays.com/thumbnails/rod-wave-medium.jpg,"
26


Biannca","Prince,","25

YouTube","Star

",,,
1913,brar-karan-medium.jpg,,https://www.famousbirthdays.com/thumbnails/brar-karan-medium.jpg,"
27


Katie","Brueckner,","25

YouTube","Star

",,,
1914,jesserthelazer-medium.jpg,,https://www.famousbirthdays.com/thumbnails/jesserthelazer-medium.jpg,"
28


Kodak","Black,","25

Rapper

",,,,
1915,nique-king-nique-medium.jpg,,https://www.famousbirthdays.com/thumbnails/nique-king-nique-medium.jpg,"
29


Hero",Fiennes,"Tiffin,","25

Movie","Actor

",,
1916,delphine-belle-medium.jpg,,https://www.famousbirthdays.com/thumbnails/delphine-belle-medium.jpg,"
30


Matthew","Espinosa,","25

YouTube","Star

",,,
1917,brooker-liana-medium.jpg,,https://www.famousbirthdays.com/thumbnails/brooker-liana-medium.jpg,"
31


KreekCraft,","25

YouTube","Star

",,,,
1918,keech-daisy-medium.jpg,,https://www.famousbirthdays.com/thumbnails/keech-daisy-medium.jpg,"
32


CookieSwirlC,","25

YouTube","Star

",,,,
1919,cutkosky-ethan-medium.jpg,,https://www.famousbirthdays.com/thumbnails/cutkosky-ethan-medium.jpg,"
33


Lil","Yachty,","25

Rapper

",,,,
1920,easterling-addison-medium.jpg,,https://www.famousbirthdays.com/thumbnails/easterling-addison-medium.jpg,"
34


Kira","Kosarin,","25

TV","Actress

",,,
1921,ariel-baby-medium.jpg,,https://www.famousbirthdays.com/thumbnails/ariel-baby-medium.jpg,"
35


Olivia","Holt,","25

TV","Actress

",,,
1922,baker-maverick-medium.jpg,,https://www.famousbirthdays.com/thumbnails/baker-maverick-medium.jpg,"
36


Ivanita","Lomeli,","25

Instagram","Star

",,,
1923,lil-pump-medium.jpg,,https://www.famousbirthdays.com/thumbnails/lil-pump-medium.jpg,"
37


Bang","Chan,","25

Pop","Singer

",,,
1924,krol-benji-medium.jpg,,https://www.famousbirthdays.com/thumbnails/krol-benji-medium.jpg,"
38


Jaiden","Animations,","25

YouTube","Star

",,,
1925,jones-jordyn-medium.jpg,,https://www.famousbirthdays.com/thumbnails/jones-jordyn-medium.jpg,"
39


Zara","Larsson,","25

Pop","Singer

",,,
1926,norman-jace-medium.jpg,,https://www.famousbirthdays.com/thumbnails/norman-jace-medium.jpg,"
40


Yungblud,","25

Rock","Singer

",,,,
1927,bassett-joshua-medium.jpg,,https://www.famousbirthdays.com/thumbnails/bassett-joshua-medium.jpg,"
41


Immy",Nunn,"(1997-2023)

TikTok","Star

",,,
1928,davila-andrew-medium.jpg,,https://www.famousbirthdays.com/thumbnails/davila-andrew-medium.jpg,"
42


Chloë",Grace,"Moretz,","25

Movie","Actress

",,
1929,austin-nick-medium.jpg,,https://www.famousbirthdays.com/thumbnails/austin-nick-medium.jpg,"
43


Nate","Wyatt,","25

TikTok","Star

",,,
1930,annon-kouvr-medium.jpg,,https://www.famousbirthdays.com/thumbnails/annon-kouvr-medium.jpg,"
44


Stassiebaby,","25

Instagram","Star

",,,,
