"Year","Sex","Rank","Name","Count","Data_Revision_Date"
1960,Female,1,SUSAN,3299,11/07/2022
1960,Female,2,MARY,3248,11/07/2022
1960,Female,3,KAREN,3156,11/07/2022
1960,Female,4,CYNTHIA,2982,11/07/2022
1960,Female,5,LISA,2839,11/07/2022
1960,Female,6,LINDA,2807,11/07/2022
1960,Female,7,DEBRA,2692,11/07/2022
1960,Female,8,PATRICIA*,2668,11/07/2022
1960,Female,9,DEBORAH,2490,11/07/2022
1960,Female,10,SANDRA,2404,11/07/2022
1960,Female,11,LAURA,2032,11/07/2022
1960,Female,12,ELIZABET*,1905,11/07/2022
1960,Female,13,PAMELA,1839,11/07/2022
1960,Female,14,DONNA,1820,11/07/2022
1960,Female,15,KATHLEEN*,1772,11/07/2022
1960,Female,16,LORI,1746,11/07/2022
1960,Female,17,KIMBERLY*,1710,11/07/2022
1960,Female,18,TERESA,1709,11/07/2022
1960,Female,19,JULIE,1665,11/07/2022
1960,Female,20,CHERYL,1639,11/07/2022
1960,Female,21,BARBARA,1605,11/07/2022
1960,Female,22,NANCY,1569,11/07/2022
1960,Female,23,DENISE,1501,11/07/2022
1960,Female,24,CHRISTIN*,1410,11/07/2022
1960,Female,25,CAROL,1322,11/07/2022
1960,Male,1,MICHAEL,8770,11/07/2022
1960,Male,2,DAVID,8033,11/07/2022
1960,Male,3,ROBERT,6798,11/07/2022
1960,Male,4,JOHN,6308,11/07/2022
1960,Male,5,JAMES,5900,11/07/2022
1960,Male,6,MARK,5389,11/07/2022
1960,Male,7,RICHARD,4436,11/07/2022
1960,Male,8,STEVEN,4310,11/07/2022
1960,Male,9,WILLIAM,3943,11/07/2022
1960,Male,10,DANIEL,3081,11/07/2022
1960,Male,11,THOMAS,2978,11/07/2022
1960,Male,12,JEFFREY,2940,11/07/2022
1960,Male,13,TIMOTHY,2695,11/07/2022
1960,Male,14,KENNETH,2563,11/07/2022
1960,Male,15,RONALD,2477,11/07/2022
1960,Male,16,KEVIN,2325,11/07/2022
1960,Male,17,GREGORY,2266,11/07/2022
1960,Male,18,JOSEPH,2178,11/07/2022
1960,Male,19,CHARLES,2172,11/07/2022
1960,Male,20,DONALD,2162,11/07/2022
1960,Male,21,PAUL,2136,11/07/2022
1960,Male,22,BRIAN,1968,11/07/2022
1960,Male,23,CHRISTOP*,1951,11/07/2022
1960,Male,24,ANTHONY,1906,11/07/2022
1960,Male,25,SCOTT,1893,11/07/2022
1961,Female,1,LISA,3497,11/07/2022
1961,Female,2,SUSAN,3221,11/07/2022
1961,Female,3,KAREN,2985,11/07/2022
1961,Female,4,MARY,2973,11/07/2022
1961,Female,5,CYNTHIA,2832,11/07/2022
1961,Female,6,LINDA,2674,11/07/2022
1961,Female,7,PATRICIA*,2522,11/07/2022
1961,Female,8,DEBORAH,2495,11/07/2022
1961,Female,9,SANDRA,2483,11/07/2022
1961,Female,10,DEBRA,2211,11/07/2022
1961,Female,11,LAURA,2073,11/07/2022
1961,Female,12,ELIZABET*,2043,11/07/2022
1961,Female,13,JULIE,1895,11/07/2022
1961,Female,14,LORI,1881,11/07/2022
1961,Female,15,KIMBERLY*,1850,11/07/2022
1961,Female,16,KATHLEEN*,1842,11/07/2022
1961,Female,17,PAMELA,1778,11/07/2022
1961,Female,18,TERESA,1690,11/07/2022
1961,Female,19,DONNA,1639,11/07/2022
1961,Female,20,CHRISTIN*,1628,11/07/2022
1961,Female,21,CHERYL,1582,11/07/2022
1961,Female,22,DENISE,1532,11/07/2022
1961,Female,23,NANCY,1517,11/07/2022
1961,Female,24,BARBARA,1494,11/07/2022
1961,Female,25,ROBIN,1378,11/07/2022
1961,Male,1,MICHAEL,9444,11/07/2022
1961,Male,2,DAVID,8353,11/07/2022
1961,Male,3,ROBERT,7054,11/07/2022
1961,Male,4,JOHN,6751,11/07/2022
1961,Male,5,JAMES,6055,11/07/2022
1961,Male,6,MARK,5339,11/07/2022
1961,Male,7,STEVEN,4211,11/07/2022
1961,Male,8,RICHARD,4186,11/07/2022
1961,Male,9,WILLIAM,3763,11/07/2022
1961,Male,10,DANIEL,3212,11/07/2022
1961,Male,11,JEFFREY,3118,11/07/2022
1961,Male,12,THOMAS,2991,11/07/2022
1961,Male,13,KENNETH,2534,11/07/2022
1961,Male,14,RONALD,2515,11/07/2022
1961,Male,15,KEVIN,2449,11/07/2022
1961,Male,16,TIMOTHY,2405,11/07/2022
1961,Male,17,GREGORY,2364,11/07/2022
1961,Male,18,CHRISTOP*,2266,11/07/2022
1961,Male,19,JOSEPH,2234,11/07/2022
1961,Male,20,CHARLES,2172,11/07/2022
1961,Male,21,PAUL,2162,11/07/2022
1961,Male,22,DONALD,2146,11/07/2022
1961,Male,23,SCOTT,2117,11/07/2022
1961,Male,24,BRIAN,2026,11/07/2022
1961,Male,25,ANTHONY,1999,11/07/2022
1962,Female,1,LISA,3698,11/07/2022
1962,Female,2,SUSAN,3088,11/07/2022
1962,Female,3,KAREN,2935,11/07/2022
1962,Female,4,MARY,2924,11/07/2022
1962,Female,5,CYNTHIA,2850,11/07/2022
1962,Female,6,DEBORAH,2540,11/07/2022
1962,Female,7,LINDA,2418,11/07/2022
1962,Female,8,PATRICIA*,2302,11/07/2022
1962,Female,9,KIMBERLY*,2223,11/07/2022
1962,Female,10,SANDRA,2157,11/07/2022
1962,Female,11,DEBRA,2109,11/07/2022
1962,Female,12,LAURA,1995,11/07/2022
1962,Female,13,JULIE,1897,11/07/2022
1962,Female,14,ELIZABET*,1810,11/07/2022
1962,Female,15,LORI,1802,11/07/2022
1962,Female,16,PAMELA,1751,11/07/2022
1962,Female,17,CHRISTIN*,1732,11/07/2022
1962,Female,18,KATHLEEN*,1701,11/07/2022
1962,Female,19,TERESA,1680,11/07/2022
1962,Female,20,DONNA,1654,11/07/2022
1962,Female,21,DENISE,1480,11/07/2022
1962,Female,22,KELLY,1461,11/07/2022
1962,Female,23,CHERYL,1438,11/07/2022
1962,Female,24,BARBARA,1398,11/07/2022
1962,Female,25,MICHELLE*,1383,11/07/2022
1962,Male,1,MICHAEL,9336,11/07/2022
1962,Male,2,DAVID,8059,11/07/2022
1962,Male,3,ROBERT,7031,11/07/2022
1962,Male,4,JOHN,6612,11/07/2022
1962,Male,5,JAMES,5863,11/07/2022
1962,Male,6,MARK,4911,11/07/2022
1962,Male,7,RICHARD,4340,11/07/2022
1962,Male,8,STEVEN,3914,11/07/2022
1962,Male,9,WILLIAM,3727,11/07/2022
1962,Male,10,JEFFREY,3389,11/07/2022
1962,Male,11,DANIEL,3049,11/07/2022
1962,Male,12,THOMAS,2902,11/07/2022
1962,Male,13,SCOTT,2753,11/07/2022
1962,Male,14,KENNETH,2587,11/07/2022
1962,Male,15,GREGORY,2548,11/07/2022
1962,Male,16,KEVIN,2429,11/07/2022
1962,Male,17,RONALD,2426,11/07/2022
1962,Male,18,JOSEPH,2387,11/07/2022
1962,Male,19,TIMOTHY,2345,11/07/2022
1962,Male,20,CHRISTOP*,2219,11/07/2022
1962,Male,21,PAUL,2157,11/07/2022
1962,Male,22,CHARLES,2077,11/07/2022
1962,Male,23,BRIAN,2061,11/07/2022
1962,Male,24,ANTHONY,2001,11/07/2022
1962,Male,25,DONALD,1929,11/07/2022
1963,Female,1,LISA,4661,11/07/2022
1963,Female,2,SUSAN,2920,11/07/2022
1963,Female,3,MARY,2788,11/07/2022
1963,Female,4,KAREN,2723,11/07/2022
1963,Female,5,CYNTHIA,2559,11/07/2022
1963,Female,6,DEBORAH,2407,11/07/2022
1963,Female,7,PATRICIA*,2269,11/07/2022
1963,Female,8,KIMBERLY*,2254,11/07/2022
1963,Female,9,LINDA,2144,11/07/2022
1963,Female,10,LAURA,2141,11/07/2022
1963,Female,11,SANDRA,2113,11/07/2022
1963,Female,12,CHRISTIN*,2019,11/07/2022
1963,Female,13,ELIZABET*,1929,11/07/2022
1963,Female,14,JULIE,1847,11/07/2022
1963,Female,15,LORI,1823,11/07/2022
1963,Female,16,DEBRA,1804,11/07/2022
1963,Female,17,TERESA,1673,11/07/2022
1963,Female,18,PAMELA,1656,11/07/2022
1963,Female,19,KATHLEEN*,1582,11/07/2022
1963,Female,20,KELLY,1559,11/07/2022
1963,Female,21,MARIA,1513,11/07/2022
1963,Female,22,DONNA,1510,11/07/2022
1963,Female,23,DENISE,1487,11/07/2022
1963,Female,24,MICHELLE*,1486,11/07/2022
1963,Female,25,JENNIFER*,1404,11/07/2022
1963,Male,1,MICHAEL,9136,11/07/2022
1963,Male,2,DAVID,7692,11/07/2022
1963,Male,3,ROBERT,7132,11/07/2022
1963,Male,4,JOHN,6978,11/07/2022
1963,Male,5,JAMES,5793,11/07/2022
1963,Male,6,MARK,4651,11/07/2022
1963,Male,7,RICHARD,4568,11/07/2022
1963,Male,8,STEVEN,3759,11/07/2022
1963,Male,9,WILLIAM,3662,11/07/2022
1963,Male,10,JEFFREY,3213,11/07/2022
1963,Male,11,DANIEL,3131,11/07/2022
1963,Male,12,THOMAS,2850,11/07/2022
1963,Male,13,SCOTT,2682,11/07/2022
1963,Male,14,KEVIN,2664,11/07/2022
1963,Male,15,KENNETH,2512,11/07/2022
1963,Male,16,GREGORY,2494,11/07/2022
1963,Male,17,RONALD,2422,11/07/2022
1963,Male,18,JOSEPH,2344,11/07/2022
1963,Male,19,CHRISTOP*,2313,11/07/2022
1963,Male,20,PAUL,2312,11/07/2022
1963,Male,21,TIMOTHY,2288,11/07/2022
1963,Male,22,BRIAN,2264,11/07/2022
1963,Male,23,CHARLES,2103,11/07/2022
1963,Male,24,ANTHONY,2063,11/07/2022
1963,Male,25,DONALD,1851,11/07/2022
1964,Female,1,LISA,4541,11/07/2022
1964,Female,2,MARY,2892,11/07/2022
1964,Female,3,KIMBERLY*,2556,11/07/2022
1964,Female,4,SUSAN,2535,11/07/2022
1964,Female,5,KAREN,2495,11/07/2022
1964,Female,6,CYNTHIA,2451,11/07/2022
1964,Female,7,PATRICIA*,2363,11/07/2022
1964,Female,8,CHRISTIN*,2352,11/07/2022
1964,Female,9,DEBORAH,2232,11/07/2022
1964,Female,10,LAURA,2155,11/07/2022
1964,Female,11,SANDRA,1926,11/07/2022
1964,Female,12,ELIZABET*,1843,11/07/2022
1964,Female,13,JULIE,1827,11/07/2022
1964,Female,14,LINDA,1785,11/07/2022
1964,Female,15,MICHELLE*,1637,11/07/2022
1964,Female,16,MARIA,1527,11/07/2022
1964,Female,17,JENNIFER*,1520,11/07/2022
1964,Female,18,DENISE,1507,11/07/2022
1964,Female,19,DEBRA,1490,11/07/2022
1964,Female,20,PAMELA,1458,11/07/2022
1964,Female,21,KATHLEEN*,1456,11/07/2022
1964,Female,22,TERESA,1422,11/07/2022
1964,Female,23,KELLY,1415,11/07/2022
1964,Female,24,LORI,1387,11/07/2022
1964,Female,25,DONNA,1377,11/07/2022
1964,Male,1,MICHAEL,8899,11/07/2022
1964,Male,2,DAVID,7495,11/07/2022
1964,Male,3,JOHN,7195,11/07/2022
1964,Male,4,ROBERT,7108,11/07/2022
1964,Male,5,JAMES,5946,11/07/2022
1964,Male,6,RICHARD,4368,11/07/2022
1964,Male,7,MARK,3978,11/07/2022
1964,Male,8,WILLIAM,3615,11/07/2022
1964,Male,9,STEVEN,3605,11/07/2022
1964,Male,10,DANIEL,2940,11/07/2022
1964,Male,11,JEFFREY,2912,11/07/2022
1964,Male,12,THOMAS,2733,11/07/2022
1964,Male,13,KEVIN,2542,11/07/2022
1964,Male,14,KENNETH,2464,11/07/2022
1964,Male,15,JOSEPH,2414,11/07/2022
1964,Male,16,PAUL,2408,11/07/2022
1964,Male,17,SCOTT,2336,11/07/2022
1964,Male,18,CHRISTOP*,2293,11/07/2022
1964,Male,18,TIMOTHY,2293,11/07/2022
1964,Male,20,RONALD,2225,11/07/2022
1964,Male,21,GREGORY,2224,11/07/2022
1964,Male,22,BRIAN,2083,11/07/2022
1964,Male,23,ANTHONY,1970,11/07/2022
1964,Male,24,CHARLES,1880,11/07/2022
1964,Male,25,ERIC,1878,11/07/2022
1965,Female,1,LISA,4629,11/07/2022
1965,Female,2,KIMBERLY*,2822,11/07/2022
1965,Female,3,KAREN,2633,11/07/2022
1965,Female,4,CHRISTIN*,2462,11/07/2022
1965,Female,5,MARY,2293,11/07/2022
1965,Female,6,CYNTHIA,2200,11/07/2022
1965,Female,7,PATRICIA*,2160,11/07/2022
1965,Female,8,SUSAN,1968,11/07/2022
1965,Female,9,DEBORAH,1867,11/07/2022
1965,Female,10,JULIE,1829,11/07/2022
1965,Female,11,ELIZABET*,1812,11/07/2022
1965,Female,12,LAURA,1756,11/07/2022
1965,Female,13,MICHELLE*,1704,11/07/2022
1965,Female,14,JENNIFER*,1650,11/07/2022
1965,Female,15,SANDRA,1638,11/07/2022
1965,Female,16,LINDA,1598,11/07/2022
1965,Female,17,MARIA,1511,11/07/2022
1965,Female,18,DENISE,1380,11/07/2022
1965,Female,19,KELLY,1368,11/07/2022
1965,Female,20,DEBRA,1303,11/07/2022
1965,Female,21,TERESA,1274,11/07/2022
1965,Female,22,DONNA,1263,11/07/2022
1965,Female,23,KATHLEEN*,1211,11/07/2022
1965,Female,24,TRACY,1198,11/07/2022
1965,Female,25,PAMELA,1157,11/07/2022
1965,Male,1,MICHAEL,8632,11/07/2022
1965,Male,2,DAVID,6816,11/07/2022
1965,Male,3,ROBERT,6352,11/07/2022
1965,Male,4,JOHN,6244,11/07/2022
1965,Male,5,JAMES,5558,11/07/2022
1965,Male,6,RICHARD,4114,11/07/2022
1965,Male,7,MARK,3433,11/07/2022
1965,Male,8,STEVEN,3362,11/07/2022
1965,Male,9,WILLIAM,3158,11/07/2022
1965,Male,10,DANIEL,2980,11/07/2022
1965,Male,11,JEFFREY,2732,11/07/2022
1965,Male,12,CHRISTOP*,2645,11/07/2022
1965,Male,13,THOMAS,2476,11/07/2022
1965,Male,14,TIMOTHY,2431,11/07/2022
1965,Male,15,JOSEPH,2343,11/07/2022
1965,Male,16,KEVIN,2299,11/07/2022
1965,Male,17,PAUL,2281,11/07/2022
1965,Male,18,KENNETH,2209,11/07/2022
1965,Male,19,BRIAN,2162,11/07/2022
1965,Male,20,ERIC,2155,11/07/2022
1965,Male,21,SCOTT,2054,11/07/2022
1965,Male,22,RONALD,2023,11/07/2022
1965,Male,23,ANTHONY,2017,11/07/2022
1965,Male,24,GREGORY,1902,11/07/2022
1965,Male,25,CHARLES,1714,11/07/2022
1966,Female,1,LISA,4672,11/07/2022
1966,Female,2,MICHELLE*,3053,11/07/2022
1966,Female,3,KIMBERLY*,2990,11/07/2022
1966,Female,4,CHRISTIN*,2481,11/07/2022
1966,Female,5,KAREN,1983,11/07/2022
1966,Female,6,CYNTHIA,1940,11/07/2022
1966,Female,7,MARY,1924,11/07/2022
1966,Female,8,JENNIFER*,1852,11/07/2022
1966,Female,9,SUSAN,1789,11/07/2022
1966,Female,10,PATRICIA*,1757,11/07/2022
1966,Female,11,JULIE,1705,11/07/2022
1966,Female,12,DEBORAH,1649,11/07/2022
1966,Female,13,ELIZABET*,1623,11/07/2022
1966,Female,14,LAURA,1615,11/07/2022
1966,Female,15,SANDRA,1548,11/07/2022
1966,Female,16,MARIA,1395,11/07/2022
1966,Female,17,KELLY,1256,11/07/2022
1966,Female,18,DENISE,1230,11/07/2022
1966,Female,19,TINA,1216,11/07/2022
1966,Female,20,MICHELE,1178,11/07/2022
1966,Female,21,LINDA,1168,11/07/2022
1966,Female,22,TERESA,1159,11/07/2022
1966,Female,23,TRACY,1133,11/07/2022
1966,Female,24,KATHLEEN*,1110,11/07/2022
1966,Female,25,STEPHANI*,1102,11/07/2022
1966,Male,1,MICHAEL,8164,11/07/2022
1966,Male,2,DAVID,6716,11/07/2022
1966,Male,3,ROBERT,5973,11/07/2022
1966,Male,4,JOHN,5619,11/07/2022
1966,Male,5,JAMES,5251,11/07/2022
1966,Male,6,RICHARD,3767,11/07/2022
1966,Male,7,STEVEN,3191,11/07/2022
1966,Male,8,MARK,3166,11/07/2022
1966,Male,9,WILLIAM,2938,11/07/2022
1966,Male,10,CHRISTOP*,2866,11/07/2022
1966,Male,11,JEFFREY,2754,11/07/2022
1966,Male,12,DANIEL,2688,11/07/2022
1966,Male,13,TIMOTHY,2370,11/07/2022
1966,Male,14,BRIAN,2363,11/07/2022
1966,Male,15,PAUL,2217,11/07/2022
1966,Male,16,THOMAS,2141,11/07/2022
1966,Male,17,ERIC,2127,11/07/2022
1966,Male,18,JOSEPH,2112,11/07/2022
1966,Male,19,ANTHONY,2056,11/07/2022
1966,Male,20,SCOTT,2044,11/07/2022
1966,Male,21,KEVIN,2012,11/07/2022
1966,Male,22,KENNETH,1908,11/07/2022
1966,Male,23,RONALD,1899,11/07/2022
1966,Male,24,GREGORY,1708,11/07/2022
1966,Male,25,CHARLES,1612,11/07/2022
1967,Female,1,LISA,4361,11/07/2022
1967,Female,2,MICHELLE*,3424,11/07/2022
1967,Female,3,KIMBERLY*,2970,11/07/2022
1967,Female,4,CHRISTIN*,2682,11/07/2022
1967,Female,5,JENNIFER*,1818,11/07/2022
1967,Female,6,JULIE,1807,11/07/2022
1967,Female,7,CYNTHIA,1739,11/07/2022
1967,Female,8,MARY,1691,11/07/2022
1967,Female,9,KAREN,1684,11/07/2022
1967,Female,10,PATRICIA*,1675,11/07/2022
1967,Female,11,ELIZABET*,1626,11/07/2022
1967,Female,12,SUSAN,1584,11/07/2022
1967,Female,13,LAURA,1571,11/07/2022
1967,Female,14,MARIA,1461,11/07/2022
1967,Female,15,SANDRA,1412,11/07/2022
1967,Female,16,STEPHANI*,1406,11/07/2022
1967,Female,17,DEBORAH,1368,11/07/2022
1967,Female,18,DENISE,1251,11/07/2022
1967,Female,19,KELLY,1238,11/07/2022
1967,Female,19,TINA,1238,11/07/2022
1967,Female,21,WENDY,1113,11/07/2022
1967,Female,22,ANGELA,1112,11/07/2022
1967,Female,23,TRACY,1110,11/07/2022
1967,Female,24,MICHELE,1079,11/07/2022
1967,Female,25,TAMMY,1050,11/07/2022
1967,Male,1,MICHAEL,8588,11/07/2022
1967,Male,2,DAVID,6852,11/07/2022
1967,Male,3,ROBERT,5569,11/07/2022
1967,Male,4,JOHN,5474,11/07/2022
1967,Male,5,JAMES,4889,11/07/2022
1967,Male,6,RICHARD,3680,11/07/2022
1967,Male,7,MARK,3130,11/07/2022
1967,Male,8,STEVEN,3053,11/07/2022
1967,Male,9,WILLIAM,2901,11/07/2022
1967,Male,10,CHRISTOP*,2888,11/07/2022
1967,Male,11,DANIEL,2624,11/07/2022
1967,Male,12,JEFFREY,2515,11/07/2022
1967,Male,13,ERIC,2454,11/07/2022
1967,Male,14,BRIAN,2441,11/07/2022
1967,Male,15,TIMOTHY,2325,11/07/2022
1967,Male,16,ANTHONY,2187,11/07/2022
1967,Male,17,SCOTT,2163,11/07/2022
1967,Male,18,PAUL,2157,11/07/2022
1967,Male,19,JOSEPH,2149,11/07/2022
1967,Male,19,THOMAS,2149,11/07/2022
1967,Male,21,KEVIN,2007,11/07/2022
1967,Male,22,KENNETH,1778,11/07/2022
1967,Male,23,RONALD,1673,11/07/2022
1967,Male,24,GREGORY,1554,11/07/2022
1967,Male,25,CHARLES,1545,11/07/2022
1968,Female,1,LISA,4301,11/07/2022
1968,Female,2,MICHELLE*,3610,11/07/2022
1968,Female,3,CHRISTIN*,2999,11/07/2022
1968,Female,4,JENNIFER*,2855,11/07/2022
1968,Female,5,KIMBERLY*,2737,11/07/2022
1968,Female,6,LAURA,1951,11/07/2022
1968,Female,7,JULIE,1652,11/07/2022
1968,Female,8,PATRICIA*,1528,11/07/2022
1968,Female,9,CYNTHIA,1482,11/07/2022
1968,Female,10,ELIZABET*,1473,11/07/2022
1968,Female,11,MARY,1470,11/07/2022
1968,Female,12,KAREN,1461,11/07/2022
1968,Female,13,KELLY,1445,11/07/2022
1968,Female,14,MARIA,1430,11/07/2022
1968,Female,15,STEPHANI*,1347,11/07/2022
1968,Female,16,SUSAN,1325,11/07/2022
1968,Female,17,TINA,1310,11/07/2022
1968,Female,18,SANDRA,1301,11/07/2022
1968,Female,19,ANGELA,1254,11/07/2022
1968,Female,20,DEBORAH,1222,11/07/2022
1968,Female,21,MICHELE,1185,11/07/2022
1968,Female,22,MELISSA,1158,11/07/2022
1968,Female,23,WENDY,1084,11/07/2022
1968,Female,24,DENISE,1045,11/07/2022
1968,Female,25,TRACY,1037,11/07/2022
1968,Male,1,MICHAEL,8454,11/07/2022
1968,Male,2,DAVID,6405,11/07/2022
1968,Male,3,ROBERT,5909,11/07/2022
1968,Male,4,JOHN,5465,11/07/2022
1968,Male,5,JAMES,4844,11/07/2022
1968,Male,6,RICHARD,3560,11/07/2022
1968,Male,7,CHRISTOP*,3153,11/07/2022
1968,Male,8,MARK,3096,11/07/2022
1968,Male,9,STEVEN,2972,11/07/2022
1968,Male,10,WILLIAM,2867,11/07/2022
1968,Male,11,JEFFREY,2698,11/07/2022
1968,Male,12,DANIEL,2652,11/07/2022
1968,Male,13,BRIAN,2650,11/07/2022
1968,Male,14,ERIC,2408,11/07/2022
1968,Male,15,SCOTT,2303,11/07/2022
1968,Male,16,TIMOTHY,2214,11/07/2022
1968,Male,17,PAUL,2184,11/07/2022
1968,Male,18,THOMAS,2129,11/07/2022
1968,Male,19,ANTHONY,2086,11/07/2022
1968,Male,20,JOSEPH,2074,11/07/2022
1968,Male,21,KEVIN,1957,11/07/2022
1968,Male,22,MATTHEW,1773,11/07/2022
1968,Male,23,KENNETH,1691,11/07/2022
1968,Male,24,GREGORY,1548,11/07/2022
1968,Male,25,CHARLES,1523,11/07/2022
1969,Female,1,LISA,3956,11/07/2022
1969,Female,2,MICHELLE*,3608,11/07/2022
1969,Female,3,JENNIFER*,3420,11/07/2022
1969,Female,4,CHRISTIN*,3216,11/07/2022
1969,Female,5,KIMBERLY*,2910,11/07/2022
1969,Female,6,JULIE,1913,11/07/2022
1969,Female,7,LAURA,1806,11/07/2022
1969,Female,8,CYNTHIA,1566,11/07/2022
1969,Female,9,MARIA,1537,11/07/2022
1969,Female,10,PATRICIA*,1520,11/07/2022
1969,Female,11,ELIZABET*,1463,11/07/2022
1969,Female,12,STEPHANI*,1432,11/07/2022
1969,Female,13,MARY,1385,11/07/2022
1969,Female,14,SHANNON,1373,11/07/2022
1969,Female,15,SANDRA,1346,11/07/2022
1969,Female,16,KAREN,1302,11/07/2022
1969,Female,17,ANGELA,1301,11/07/2022
1969,Female,18,MELISSA,1269,11/07/2022
1969,Female,19,KELLY,1253,11/07/2022
1969,Female,20,TINA,1224,11/07/2022
1969,Female,21,SUSAN,1199,11/07/2022
1969,Female,22,TRACY,1159,11/07/2022
1969,Female,23,DENISE,1113,11/07/2022
1969,Female,24,HEATHER,1111,11/07/2022
1969,Female,25,MICHELE,1062,11/07/2022
1969,Male,1,MICHAEL,8544,11/07/2022
1969,Male,2,DAVID,6457,11/07/2022
1969,Male,3,ROBERT,6051,11/07/2022
1969,Male,4,JOHN,5167,11/07/2022
1969,Male,5,JAMES,4687,11/07/2022
1969,Male,6,CHRISTOP*,3518,11/07/2022
1969,Male,7,RICHARD,3363,11/07/2022
1969,Male,8,STEVEN,2893,11/07/2022
1969,Male,9,MARK,2889,11/07/2022
1969,Male,10,BRIAN,2796,11/07/2022
1969,Male,11,WILLIAM,2745,11/07/2022
1969,Male,12,DANIEL,2711,11/07/2022
1969,Male,13,JEFFREY,2689,11/07/2022
1969,Male,14,JASON,2619,11/07/2022
1969,Male,15,ERIC,2615,11/07/2022
1969,Male,16,SCOTT,2372,11/07/2022
1969,Male,17,THOMAS,2187,11/07/2022
1969,Male,18,ANTHONY,2152,11/07/2022
1969,Male,19,JOSEPH,2135,11/07/2022
1969,Male,19,PAUL,2135,11/07/2022
1969,Male,21,TIMOTHY,1959,11/07/2022
1969,Male,22,MATTHEW,1957,11/07/2022
1969,Male,23,KEVIN,1873,11/07/2022
1969,Male,24,GREGORY,1625,11/07/2022
1969,Male,25,CHARLES,1572,11/07/2022
1970,Female,1,JENNIFER*,4681,11/07/2022
1970,Female,2,LISA,3552,11/07/2022
1970,Female,3,MICHELLE*,3541,11/07/2022
1970,Female,4,CHRISTIN*,3206,11/07/2022
1970,Female,5,KIMBERLY*,2778,11/07/2022
1970,Female,6,JULIE,1758,11/07/2022
1970,Female,7,MARIA,1660,11/07/2022
1970,Female,8,LAURA,1639,11/07/2022
1970,Female,9,SHANNON,1615,11/07/2022
1970,Female,10,CYNTHIA,1594,11/07/2022
1970,Female,11,HEATHER,1582,11/07/2022
1970,Female,12,ELIZABET*,1564,11/07/2022
1970,Female,13,STEPHANI*,1535,11/07/2022
1970,Female,14,ANGELA,1508,11/07/2022
1970,Female,15,PATRICIA*,1355,11/07/2022
1970,Female,16,TRACY,1313,11/07/2022
1970,Female,17,AMY,1296,11/07/2022
1970,Female,17,MELISSA,1296,11/07/2022
1970,Female,19,SANDRA,1273,11/07/2022
1970,Female,20,MARY,1272,11/07/2022
1970,Female,21,KAREN,1225,11/07/2022
1970,Female,22,DAWN,1176,11/07/2022
1970,Female,23,TINA,1173,11/07/2022
1970,Female,24,NICOLE,1155,11/07/2022
1970,Female,25,KELLY,1077,11/07/2022
1970,Male,1,MICHAEL,8411,11/07/2022
1970,Male,2,DAVID,6254,11/07/2022
1970,Male,3,ROBERT,5607,11/07/2022
1970,Male,4,JOHN,5022,11/07/2022
1970,Male,5,JAMES,4735,11/07/2022
1970,Male,6,CHRISTOP*,3923,11/07/2022
1970,Male,7,JASON,3891,11/07/2022
1970,Male,8,RICHARD,3258,11/07/2022
1970,Male,9,WILLIAM,2831,11/07/2022
1970,Male,10,STEVEN,2829,11/07/2022
1970,Male,11,ERIC,2787,11/07/2022
1970,Male,12,JEFFREY,2757,11/07/2022
1970,Male,13,MARK,2689,11/07/2022
1970,Male,14,BRIAN,2621,11/07/2022
1970,Male,15,DANIEL,2612,11/07/2022
1970,Male,16,SCOTT,2332,11/07/2022
1970,Male,17,KEVIN,2284,11/07/2022
1970,Male,18,JOSEPH,2226,11/07/2022
1970,Male,19,MATTHEW,2146,11/07/2022
1970,Male,20,ANTHONY,2114,11/07/2022
1970,Male,21,THOMAS,2011,11/07/2022
1970,Male,22,PAUL,1972,11/07/2022
1970,Male,23,TIMOTHY,1787,11/07/2022
1970,Male,24,GREGORY,1642,11/07/2022
1970,Male,25,CHARLES,1609,11/07/2022
1971,Female,1,JENNIFER*,5468,11/07/2022
1971,Female,2,MICHELLE*,3167,11/07/2022
1971,Female,3,LISA,2863,11/07/2022
1971,Female,4,CHRISTIN*,2811,11/07/2022
1971,Female,5,KIMBERLY*,2288,11/07/2022
1971,Female,6,MARIA,1618,11/07/2022
1971,Female,7,HEATHER,1500,11/07/2022
1971,Female,8,JULIE,1469,11/07/2022
1971,Female,9,SHANNON,1392,11/07/2022
1971,Female,10,CYNTHIA,1391,11/07/2022
1971,Female,11,ELIZABET*,1384,11/07/2022
1971,Female,12,AMY,1382,11/07/2022
1971,Female,13,STEPHANI*,1364,11/07/2022
1971,Female,14,ANGELA,1352,11/07/2022
1971,Female,15,LAURA,1339,11/07/2022
1971,Female,16,MELISSA,1266,11/07/2022
1971,Female,17,PATRICIA*,1199,11/07/2022
1971,Female,18,SANDRA,1107,11/07/2022
1971,Female,19,TINA,1034,11/07/2022
1971,Female,20,REBECCA,1033,11/07/2022
1971,Female,21,NICOLE,1026,11/07/2022
1971,Female,22,MARY,1025,11/07/2022
1971,Female,23,KAREN,996,11/07/2022
1971,Female,24,TRACY,989,11/07/2022
1971,Female,25,DAWN,966,11/07/2022
1971,Male,1,MICHAEL,7006,11/07/2022
1971,Male,2,DAVID,5114,11/07/2022
1971,Male,3,ROBERT,4585,11/07/2022
1971,Male,4,JOHN,4220,11/07/2022
